District Address     Street       SideType   Address   OnStreet     CommonName          BotanicalName               Latitude        Longitude
246   7030   SLAUSON AV   Front   7030   SLAUSON AV   INDIAN LAUREL FIG       Ficus microcarpa 'Nitida'       33.98019806   -118.1370212
246   7030   SLAUSON AV   Front   7030   SLAUSON AV   INDIAN LAUREL FIG       Ficus microcarpa 'Nitida'       33.98014581   -118.1369406
246   7030   SLAUSON AV   Front   7030   SLAUSON AV   INDIAN LAUREL FIG       Ficus microcarpa 'Nitida'       33.98010931   -118.1368423
246   7030   SLAUSON AV   Front   7030   SLAUSON AV   INDIAN LAUREL FIG       Ficus microcarpa 'Nitida'       33.98006366    -118.136758
246   7039   SLAUSON AV   Front   7039   SLAUSON AV   CRAPE MYRTLE            Lagerstroemia indica            33.98083142   -118.1378411
246   7039   SLAUSON AV   Front   7039   SLAUSON AV   VACANT SITE             Vacant site                     33.98078815    -118.137785
246   7039   SLAUSON AV   Front   7039   SLAUSON AV   CRAPE MYRTLE            Lagerstroemia indica            33.98072706   -118.1376404
246   7039   SLAUSON AV   Front   7039   SLAUSON AV   CRAPE MYRTLE            Lagerstroemia indica            33.98068362   -118.1375475
246   7101   SLAUSON AV   Front   7101   SLAUSON AV   AUSTRALIAN WILLOW   Geijera parviflora       33.98046696   -118.1370453
246   7101   SLAUSON AV   Front   7101   SLAUSON AV   AUSTRALIAN WILLOW   Geijera parviflora       33.98042265   -118.1369441
246   7101   SLAUSON AV   Front   7101   SLAUSON AV   AUSTRALIAN WILLOW   Geijera parviflora        33.9803562   -118.1368221
246   7101   SLAUSON AV   Front   7101   SLAUSON AV   BOTTLE TREE         Brachychiton populneus   33.98030578   -118.1366843
246   7101   SLAUSON AV   Front   7101   SLAUSON AV   BOTTLE TREE         Brachychiton populneus   33.98025406   -118.1365574
246   7101   SLAUSON AV   Front   7101   SLAUSON AV   BOTTLE TREE         Brachychiton populneus   33.98018614   -118.1364413
246   7101   SLAUSON AV   Front   7101   SLAUSON AV   BOTTLE TREE         Brachychiton populneus   33.98025051   -118.1365747
246   7101   SLAUSON AV   Front   7101   SLAUSON AV   BRISBANE BOX        Lophostemon confertus    33.98023355   -118.1364949
246   7101   SLAUSON AV   Front   7101   SLAUSON AV   BRISBANE BOX        Lophostemon confertus    33.98021103   -118.1364212
246   7101   SLAUSON AV   Front   7101   SLAUSON AV   BRISBANE BOX        Lophostemon confertus    33.98017739    -118.136382
246   7142   SLAUSON AV   Front   7142   SLAUSON AV   BRONZE LOQUAT       Eriobotrya deflexa       33.97986286   -118.1363076
246   7142   SLAUSON AV   Front   7142   SLAUSON AV   VACANT SITE         Vacant site              33.97982214   -118.1362151
246   7142   SLAUSON AV   Front   7142   SLAUSON AV   BRONZE LOQUAT       Eriobotrya deflexa       33.97974963    -118.136049
246   7142   SLAUSON AV   Front   7142   SLAUSON AV   BRONZE LOQUAT       Eriobotrya deflexa       33.97964127   -118.1357998
246   7142   SLAUSON AV   Front   7142   SLAUSON AV   BRONZE LOQUAT       Eriobotrya deflexa       33.97959948   -118.1356975
246   7201   SLAUSON AV   Front   7201   SLAUSON AV   AUSTRALIAN WILLOW   Geijera parviflora       33.98003477    -118.136098
246   7201   SLAUSON AV   Front   7201   SLAUSON AV   AUSTRALIAN WILLOW   Geijera parviflora       33.97997461   -118.1359599
246   7201   SLAUSON AV   Front   7201   SLAUSON AV   VACANT SITE         Vacant site              33.97993535   -118.1358726
246   7201   SLAUSON AV   Front   7201   SLAUSON AV   VACANT SITE         Vacant site               33.9798979   -118.1357791
246   7201   SLAUSON AV   Front   7201   SLAUSON AV   AUSTRALIAN WILLOW   Geijera parviflora       33.97985956   -118.1356929
246   7201   SLAUSON AV   Front   7201   SLAUSON AV   AUSTRALIAN WILLOW   Geijera parviflora       33.97962712   -118.1351688
246   7220   SLAUSON AV   Front   7220   SLAUSON AV   CHESTNUT OAK        Quercus prinus           33.97930737   -118.1350617
246   7220   SLAUSON AV   Front   7220   SLAUSON AV   CHESTNUT OAK        Quercus prinus           33.97924245   -118.1349058
246   7220   SLAUSON AV   Front   7220   SLAUSON AV   CHESTNUT OAK        Quercus prinus           33.97920014   -118.1347834
246   7231   SLAUSON AV   Front   7231   SLAUSON AV   BRISBANE BOX        Lophostemon confertus    33.97952431   -118.1349111
246   7240   SLAUSON AV   Front   7240   SLAUSON AV   BOTTLE TREE         Brachychiton populneus   33.97905992   -118.1345287
246   7240   SLAUSON AV   Front   7240   SLAUSON AV   BOTTLE TREE         Brachychiton populneus   33.97895206   -118.1342122
246   7240   SLAUSON AV   Front   7240   SLAUSON AV   BOTTLE TREE         Brachychiton populneus   33.97913147   -118.1346591
246   7240   SLAUSON AV   Front   7240   SLAUSON AV   VACANT SITE         Vacant site              33.97911506   -118.1346191
246   7240   SLAUSON AV   Front   7240   SLAUSON AV   BRISBANE BOX        Lophostemon confertus    33.97904528   -118.1344518
246   7240   SLAUSON AV   Front   7240   SLAUSON AV   BRISBANE BOX        Lophostemon confertus    33.97904361   -118.1343988
246   7240   SLAUSON AV   Front   7240   SLAUSON AV   BRISBANE BOX        Lophostemon confertus     33.9790019   -118.1343156
246   7265   SLAUSON AV   Front   7265   SLAUSON AV   BRISBANE BOX        Lophostemon confertus     33.9794972   -118.1348713
246   7265   SLAUSON AV   Front   7265   SLAUSON AV   BRISBANE BOX        Lophostemon confertus    33.97941264   -118.1346407
246   7265   SLAUSON AV   Front   7265   SLAUSON AV   BRISBANE BOX            Lophostemon confertus            33.9793719   -118.1345615
246   7265   SLAUSON AV   Front   7265   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.97934705   -118.1345118
246   7265   SLAUSON AV   Front   7265   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.97932768   -118.1344469
246   7265   SLAUSON AV   Front   7265   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.97929033   -118.1343755
246   7265   SLAUSON AV   Front   7265   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.97920363   -118.1341755
246   7265   SLAUSON AV   Front   7265   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.97914975    -118.134036
246   7265   SLAUSON AV   Front   7265   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.97905943   -118.1338337
246   7265   SLAUSON AV   Front   7265   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.97905377   -118.1337994
246   7300   SLAUSON AV   Front   7300   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.97885757   -118.1340124
246   7300   SLAUSON AV   Front   7300   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.97872381   -118.1337362
246   7300   SLAUSON AV   Front   7300   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.97889514   -118.1340716
246   7300   SLAUSON AV   Front   7300   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.97882758    -118.133918
246   7300   SLAUSON AV   Front   7300   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.97881257   -118.1338483
246   7300   SLAUSON AV   Front   7300   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.97877615   -118.1337836
246   7301   SLAUSON AV   Front   7301   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.97898018   -118.1336628
246   7301   SLAUSON AV   Front   7301   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.97884865   -118.1334143
246   7301   SLAUSON AV   Front   7301   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.97882449   -118.1333381
246   7301   SLAUSON AV   Front   7301   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.97879464   -118.1332592
246   7301   SLAUSON AV   Front   7301   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.97877051   -118.1332019
246   7301   SLAUSON AV   Front   7301   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.97872305   -118.1331025
246   7301   SLAUSON AV   Front   7301   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.97869537   -118.1330274
246   7301   SLAUSON AV   Front   7301   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.97866691   -118.1329424
246   7301   SLAUSON AV   Front   7301   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.97866966    -118.132888
246   7301   SLAUSON AV   Front   7301   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.97864992   -118.1328662
246   7320   SLAUSON AV   Front   7320   SLAUSON AV   CHESTNUT OAK            Quercus prinus                  33.97864258   -118.1335719
246   7320   SLAUSON AV   Front   7320   SLAUSON AV   CHESTNUT OAK            Quercus prinus                  33.97859741   -118.1334483
246   7320   SLAUSON AV   Front   7320   SLAUSON AV   CHESTNUT OAK            Quercus prinus                  33.97853971   -118.1333345
246   7320   SLAUSON AV   Front   7320   SLAUSON AV   CHESTNUT OAK            Quercus prinus                  33.97850986   -118.1332306
246   7320   SLAUSON AV   Front   7320   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.97845248   -118.1331386
246   7320   SLAUSON AV   Front   7320   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.97844112   -118.1330905
246   7320   SLAUSON AV   Front   7320   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.97842695   -118.1330584
246   7320   SLAUSON AV   Front   7320   SLAUSON AV   BRISBANE BOX            Lophostemon confertus            33.9784022   -118.1330027
246   7320   SLAUSON AV   Front   7320   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.97834103   -118.1328398
246   7320   SLAUSON AV   Front   7320   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.97825985   -118.1326406
246   7320   SLAUSON AV   Front   7320   SLAUSON AV   BRISBANE BOX        Lophostemon confertus    33.97824638   -118.1326166
246   7355   SLAUSON AV   Front   7355   SLAUSON AV   BRISBANE BOX        Lophostemon confertus    33.97852258   -118.1326495
246   7355   SLAUSON AV   Front   7355   SLAUSON AV   BRISBANE BOX        Lophostemon confertus    33.97846953   -118.1325211
246   7355   SLAUSON AV   Front   7355   SLAUSON AV   BRISBANE BOX        Lophostemon confertus    33.97841062   -118.1323881
246   7355   SLAUSON AV   Front   7355   SLAUSON AV   BRISBANE BOX        Lophostemon confertus    33.97836335   -118.1322761
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97816139   -118.1324505
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo             33.9780968   -118.1323078
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97806508   -118.1322344
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97803268   -118.1321616
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97800063   -118.1320899
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97787298   -118.1317965
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97781947   -118.1316747
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97778839   -118.1316034
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97775686   -118.1315318
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97772483   -118.1314587
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97769538   -118.1313936
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97761692   -118.1312119
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97758484   -118.1311401
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97751837   -118.1309913
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97748626   -118.1309168
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97745927   -118.1308443
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo            33.97743076   -118.1307631
246   7400   SLAUSON AV   Front   7400   SLAUSON AV   STRAWBERRY TREE     Arbutus unedo             33.9773924   -118.1307025
246   7405   SLAUSON AV   Front   7405   SLAUSON AV   AUSTRALIAN WILLOW   Geijera parviflora       33.97825235   -118.1320294
246   7405   SLAUSON AV   Front   7405   SLAUSON AV   AUSTRALIAN WILLOW   Geijera parviflora       33.97823686   -118.1319743
246   7405   SLAUSON AV   Front   7405   SLAUSON AV   AUSTRALIAN WILLOW   Geijera parviflora       33.97817904   -118.1318398
246   7417   SLAUSON AV   Front   7417   SLAUSON AV   BOTTLE TREE         Brachychiton populneus    33.9780701   -118.1316091
246   7417   SLAUSON AV   Front   7417   SLAUSON AV   BOTTLE TREE         Brachychiton populneus   33.97801402   -118.1314742
246   7417   SLAUSON AV   Front   7417   SLAUSON AV   BOTTLE TREE         Brachychiton populneus   33.97794703   -118.1313134
246   7417   SLAUSON AV   Front   7417   SLAUSON AV   BOTTLE TREE         Brachychiton populneus   33.97791808   -118.1312338
246   7417   SLAUSON AV   Front   7417   SLAUSON AV   BRISBANE BOX        Lophostemon confertus     33.9778584    -118.131116
246   7417   SLAUSON AV   Front   7417   SLAUSON AV   BRISBANE BOX        Lophostemon confertus    33.97780748   -118.1310196
246   7417   SLAUSON AV   Front   7417   SLAUSON AV   BRISBANE BOX        Lophostemon confertus    33.97776194   -118.1309165
246   7417   SLAUSON AV   Front   7417   SLAUSON AV   BRISBANE BOX        Lophostemon confertus    33.97773686   -118.1308333
246   7417   SLAUSON AV      Front   7417   SLAUSON AV      DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.97772187   -118.1308958
246   7417   SLAUSON AV      Front   7417   SLAUSON AV      DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.97772548   -118.1308777
246   7417   SLAUSON AV      Front   7417   SLAUSON AV      DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.97772604   -118.1308579
246   7417   SLAUSON AV      Front   7417   SLAUSON AV      DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.97772715   -118.1308382
246   7447   SLAUSON AV      Front   7447   SLAUSON AV      AUSTRALIAN WILLOW       Geijera parviflora              33.97767741   -118.1306991
246   7447   SLAUSON AV      Front   7447   SLAUSON AV      AUSTRALIAN WILLOW       Geijera parviflora              33.97762566   -118.1306155
246   7457   SLAUSON AV      Front   7457   SLAUSON AV      AUSTRALIAN WILLOW       Geijera parviflora              33.97755993   -118.1304765
246   7502   SLAUSON AV      Front   7502   SLAUSON AV      AUSTRALIAN WILLOW       Geijera parviflora              33.97705404   -118.1298991
247   7503   SLAUSON AV      Front   7503   SLAUSON AV      AUSTRALIAN WILLOW       Geijera parviflora              33.97730961   -118.1299007
247   7503   SLAUSON AV      Front   7503   SLAUSON AV      AUSTRALIAN WILLOW       Geijera parviflora              33.97726146    -118.129785
